"Date","Time","DateTime","LWP","Plant_ID"
"29/10/2024","20:15:00",2024-10-29 20:15:00,-0.68,3
"29/10/2024","20:30:00",2024-10-29 20:30:00,-0.76,3
"29/10/2024","20:45:00",2024-10-29 20:45:00,-0.71,3
"29/10/2024","21:00:00",2024-10-29 21:00:00,-0.7,3
"29/10/2024","21:15:00",2024-10-29 21:15:00,-0.69,3
"29/10/2024","21:30:00",2024-10-29 21:30:00,-0.69,3
"29/10/2024","21:45:00",2024-10-29 21:45:00,-0.69,3
"29/10/2024","22:00:00",2024-10-29 22:00:00,-0.65,3
"29/10/2024","22:15:00",2024-10-29 22:15:00,-0.68,3
"29/10/2024","22:30:00",2024-10-29 22:30:00,-0.64,3
"29/10/2024","22:45:00",2024-10-29 22:45:00,-0.63,3
"29/10/2024","23:00:00",2024-10-29 23:00:00,-0.58,3
"29/10/2024","23:15:00",2024-10-29 23:15:00,-0.58,3
"29/10/2024","23:30:00",2024-10-29 23:30:00,-0.56,3
"29/10/2024","23:45:00",2024-10-29 23:45:00,-0.53,3
"30/10/2024","00:00:00",2024-10-30,-0.39,3
"30/10/2024","00:15:00",2024-10-30 00:15:00,-0.24,3
"30/10/2024","00:30:00",2024-10-30 00:30:00,-0.15,3
"30/10/2024","00:45:00",2024-10-30 00:45:00,-0.12,3
"30/10/2024","01:00:00",2024-10-30 01:00:00,-0.08,3
"30/10/2024","01:15:00",2024-10-30 01:15:00,-0.04,3
"30/10/2024","01:30:00",2024-10-30 01:30:00,-0.01,3
"30/10/2024","01:45:00",2024-10-30 01:45:00,0,3
"30/10/2024","02:00:00",2024-10-30 02:00:00,0,3
"30/10/2024","02:15:00",2024-10-30 02:15:00,0,3
"30/10/2024","02:30:00",2024-10-30 02:30:00,0,3
"30/10/2024","02:45:00",2024-10-30 02:45:00,0,3
"30/10/2024","03:00:00",2024-10-30 03:00:00,0,3
"30/10/2024","03:15:00",2024-10-30 03:15:00,0,3
"30/10/2024","03:30:00",2024-10-30 03:30:00,0,3
"30/10/2024","03:45:00",2024-10-30 03:45:00,0,3
"30/10/2024","04:00:00",2024-10-30 04:00:00,0,3
"30/10/2024","04:15:00",2024-10-30 04:15:00,0,3
"30/10/2024","04:30:00",2024-10-30 04:30:00,0,3
"30/10/2024","04:45:00",2024-10-30 04:45:00,0,3
"30/10/2024","05:00:00",2024-10-30 05:00:00,0,3
"30/10/2024","05:15:00",2024-10-30 05:15:00,0,3
"30/10/2024","05:30:00",2024-10-30 05:30:00,0,3
"30/10/2024","05:45:00",2024-10-30 05:45:00,0,3
"30/10/2024","06:00:00",2024-10-30 06:00:00,0,3
"30/10/2024","06:15:00",2024-10-30 06:15:00,0,3
"30/10/2024","06:30:00",2024-10-30 06:30:00,0,3
"30/10/2024","06:45:00",2024-10-30 06:45:00,0,3
"30/10/2024","07:00:00",2024-10-30 07:00:00,0,3
"30/10/2024","07:15:00",2024-10-30 07:15:00,0,3
"30/10/2024","07:30:00",2024-10-30 07:30:00,0,3
"30/10/2024","07:45:00",2024-10-30 07:45:00,0,3
"30/10/2024","08:00:00",2024-10-30 08:00:00,-0.04,3
"30/10/2024","08:15:00",2024-10-30 08:15:00,-0.05,3
"30/10/2024","08:30:00",2024-10-30 08:30:00,-0.11,3
"30/10/2024","08:45:00",2024-10-30 08:45:00,-0.18,3
"30/10/2024","09:00:00",2024-10-30 09:00:00,-0.23,3
"30/10/2024","09:15:00",2024-10-30 09:15:00,-0.22,3
"30/10/2024","09:30:00",2024-10-30 09:30:00,-0.45,3
"30/10/2024","09:45:00",2024-10-30 09:45:00,-0.38,3
"30/10/2024","10:00:00",2024-10-30 10:00:00,-0.24,3
"30/10/2024","10:15:00",2024-10-30 10:15:00,-0.43,3
"30/10/2024","10:30:00",2024-10-30 10:30:00,-0.37,3
"30/10/2024","10:45:00",2024-10-30 10:45:00,-0.41,3
"30/10/2024","11:00:00",2024-10-30 11:00:00,-0.37,3
"30/10/2024","11:15:00",2024-10-30 11:15:00,-0.5,3
"30/10/2024","11:30:00",2024-10-30 11:30:00,-0.36,3
"30/10/2024","11:45:00",2024-10-30 11:45:00,-0.4,3
"30/10/2024","12:00:00",2024-10-30 12:00:00,-0.4,3
"30/10/2024","12:15:00",2024-10-30 12:15:00,-0.43,3
"30/10/2024","12:30:00",2024-10-30 12:30:00,-0.38,3
"30/10/2024","12:45:00",2024-10-30 12:45:00,-0.46,3
"30/10/2024","13:00:00",2024-10-30 13:00:00,-0.5,3
"30/10/2024","13:15:00",2024-10-30 13:15:00,-0.42,3
"30/10/2024","13:30:00",2024-10-30 13:30:00,-0.55,3
"30/10/2024","13:45:00",2024-10-30 13:45:00,-0.44,3
"30/10/2024","14:00:00",2024-10-30 14:00:00,-0.56,3
"30/10/2024","14:15:00",2024-10-30 14:15:00,-0.58,3
"30/10/2024","14:30:00",2024-10-30 14:30:00,-0.54,3
"30/10/2024","14:45:00",2024-10-30 14:45:00,-0.58,3
"30/10/2024","15:00:00",2024-10-30 15:00:00,-0.53,3
"30/10/2024","15:15:00",2024-10-30 15:15:00,-0.67,3
"30/10/2024","15:30:00",2024-10-30 15:30:00,-0.63,3
"30/10/2024","15:45:00",2024-10-30 15:45:00,-0.55,3
"30/10/2024","16:00:00",2024-10-30 16:00:00,-0.58,3
"30/10/2024","16:15:00",2024-10-30 16:15:00,-0.59,3
"30/10/2024","16:30:00",2024-10-30 16:30:00,-0.63,3
"30/10/2024","16:45:00",2024-10-30 16:45:00,-0.65,3
"30/10/2024","17:00:00",2024-10-30 17:00:00,-0.53,3
"30/10/2024","17:15:00",2024-10-30 17:15:00,-0.6,3
"30/10/2024","17:30:00",2024-10-30 17:30:00,-0.58,3
"30/10/2024","17:45:00",2024-10-30 17:45:00,-0.61,3
"30/10/2024","18:00:00",2024-10-30 18:00:00,-0.65,3
"30/10/2024","18:15:00",2024-10-30 18:15:00,-0.63,3
"30/10/2024","18:30:00",2024-10-30 18:30:00,-0.61,3
"30/10/2024","18:45:00",2024-10-30 18:45:00,-0.68,3
"30/10/2024","19:00:00",2024-10-30 19:00:00,-0.66,3
"30/10/2024","19:15:00",2024-10-30 19:15:00,-0.73,3
"30/10/2024","19:30:00",2024-10-30 19:30:00,-0.7,3
"30/10/2024","19:45:00",2024-10-30 19:45:00,-0.78,3
"30/10/2024","20:00:00",2024-10-30 20:00:00,-0.75,3
"30/10/2024","20:15:00",2024-10-30 20:15:00,-0.76,3
"30/10/2024","20:30:00",2024-10-30 20:30:00,-0.81,3
"30/10/2024","20:45:00",2024-10-30 20:45:00,-0.84,3
"30/10/2024","21:00:00",2024-10-30 21:00:00,-0.83,3
"30/10/2024","21:15:00",2024-10-30 21:15:00,-0.77,3
"30/10/2024","21:30:00",2024-10-30 21:30:00,-0.79,3
"30/10/2024","21:45:00",2024-10-30 21:45:00,-0.74,3
"30/10/2024","22:00:00",2024-10-30 22:00:00,-0.78,3
"30/10/2024","22:15:00",2024-10-30 22:15:00,-0.69,3
"30/10/2024","22:30:00",2024-10-30 22:30:00,-0.82,3
"30/10/2024","22:45:00",2024-10-30 22:45:00,-0.7,3
"30/10/2024","23:00:00",2024-10-30 23:00:00,-0.83,3
"30/10/2024","23:15:00",2024-10-30 23:15:00,-0.78,3
"30/10/2024","23:30:00",2024-10-30 23:30:00,-0.77,3
"30/10/2024","23:45:00",2024-10-30 23:45:00,-0.76,3
"31/10/2024","00:00:00",2024-10-31,-0.54,3
"31/10/2024","00:15:00",2024-10-31 00:15:00,-0.36,3
"31/10/2024","00:30:00",2024-10-31 00:30:00,-0.22,3
"31/10/2024","00:45:00",2024-10-31 00:45:00,-0.2,3
"31/10/2024","01:00:00",2024-10-31 01:00:00,-0.11,3
"31/10/2024","01:15:00",2024-10-31 01:15:00,-0.18,3
"31/10/2024","01:30:00",2024-10-31 01:30:00,-0.09,3
"31/10/2024","01:45:00",2024-10-31 01:45:00,-0.1,3
"31/10/2024","02:00:00",2024-10-31 02:00:00,-0.05,3
"31/10/2024","02:15:00",2024-10-31 02:15:00,-0.1,3
"31/10/2024","02:30:00",2024-10-31 02:30:00,-0.06,3
"31/10/2024","02:45:00",2024-10-31 02:45:00,-0.05,3
"31/10/2024","03:00:00",2024-10-31 03:00:00,-0.06,3
"31/10/2024","03:15:00",2024-10-31 03:15:00,-0.03,3
"31/10/2024","03:30:00",2024-10-31 03:30:00,-0.05,3
"31/10/2024","03:45:00",2024-10-31 03:45:00,-0.08,3
"31/10/2024","04:00:00",2024-10-31 04:00:00,-0.02,3
"31/10/2024","04:15:00",2024-10-31 04:15:00,-0.03,3
"31/10/2024","04:30:00",2024-10-31 04:30:00,-0.01,3
"31/10/2024","04:45:00",2024-10-31 04:45:00,0,3
"31/10/2024","05:00:00",2024-10-31 05:00:00,0,3
"31/10/2024","05:15:00",2024-10-31 05:15:00,0,3
"31/10/2024","05:30:00",2024-10-31 05:30:00,0,3
"31/10/2024","05:45:00",2024-10-31 05:45:00,0,3
"31/10/2024","06:00:00",2024-10-31 06:00:00,0,3
"31/10/2024","06:15:00",2024-10-31 06:15:00,0,3
"31/10/2024","06:30:00",2024-10-31 06:30:00,0,3
"31/10/2024","06:45:00",2024-10-31 06:45:00,0,3
"31/10/2024","07:00:00",2024-10-31 07:00:00,0,3
"31/10/2024","07:15:00",2024-10-31 07:15:00,0,3
"31/10/2024","07:30:00",2024-10-31 07:30:00,0,3
"31/10/2024","07:45:00",2024-10-31 07:45:00,0,3
"31/10/2024","08:00:00",2024-10-31 08:00:00,-0.11,3
"31/10/2024","08:15:00",2024-10-31 08:15:00,-0.22,3
"31/10/2024","08:30:00",2024-10-31 08:30:00,-0.38,3
"31/10/2024","08:45:00",2024-10-31 08:45:00,-0.57,3
"31/10/2024","09:00:00",2024-10-31 09:00:00,-0.52,3
"31/10/2024","09:15:00",2024-10-31 09:15:00,-0.72,3
"31/10/2024","09:30:00",2024-10-31 09:30:00,-0.6,3
"31/10/2024","09:45:00",2024-10-31 09:45:00,-0.66,3
"31/10/2024","10:00:00",2024-10-31 10:00:00,-0.71,3
"31/10/2024","10:15:00",2024-10-31 10:15:00,-0.61,3
"31/10/2024","10:30:00",2024-10-31 10:30:00,-0.72,3
"31/10/2024","10:45:00",2024-10-31 10:45:00,-0.72,3
"31/10/2024","11:00:00",2024-10-31 11:00:00,-0.72,3
"31/10/2024","11:15:00",2024-10-31 11:15:00,-0.75,3
"31/10/2024","11:30:00",2024-10-31 11:30:00,-0.76,3
"31/10/2024","11:45:00",2024-10-31 11:45:00,-0.75,3
"31/10/2024","12:00:00",2024-10-31 12:00:00,-0.88,3
"31/10/2024","12:15:00",2024-10-31 12:15:00,-0.82,3
"31/10/2024","12:30:00",2024-10-31 12:30:00,-0.62,3
"31/10/2024","12:45:00",2024-10-31 12:45:00,-0.84,3
"31/10/2024","13:00:00",2024-10-31 13:00:00,-0.89,3
"31/10/2024","13:15:00",2024-10-31 13:15:00,-0.9,3
"31/10/2024","13:30:00",2024-10-31 13:30:00,-0.92,3
"31/10/2024","13:45:00",2024-10-31 13:45:00,-1.01,3
"31/10/2024","14:00:00",2024-10-31 14:00:00,-1,3
"31/10/2024","14:15:00",2024-10-31 14:15:00,-1,3
"31/10/2024","14:30:00",2024-10-31 14:30:00,-0.96,3
"31/10/2024","14:45:00",2024-10-31 14:45:00,-0.99,3
"31/10/2024","15:00:00",2024-10-31 15:00:00,-0.99,3
"31/10/2024","15:15:00",2024-10-31 15:15:00,-1.03,3
"31/10/2024","15:30:00",2024-10-31 15:30:00,-0.84,3
"31/10/2024","15:45:00",2024-10-31 15:45:00,-0.93,3
"31/10/2024","16:00:00",2024-10-31 16:00:00,-0.92,3
"31/10/2024","16:15:00",2024-10-31 16:15:00,-0.83,3
"31/10/2024","16:30:00",2024-10-31 16:30:00,-0.92,3
"31/10/2024","16:45:00",2024-10-31 16:45:00,-0.89,3
"31/10/2024","17:00:00",2024-10-31 17:00:00,-0.91,3
"31/10/2024","17:15:00",2024-10-31 17:15:00,-0.99,3
"31/10/2024","17:30:00",2024-10-31 17:30:00,-1.01,3
"31/10/2024","17:45:00",2024-10-31 17:45:00,-0.75,3
"31/10/2024","18:00:00",2024-10-31 18:00:00,-0.61,3
"31/10/2024","18:15:00",2024-10-31 18:15:00,-0.62,3
"31/10/2024","18:30:00",2024-10-31 18:30:00,-0.62,3
"31/10/2024","18:45:00",2024-10-31 18:45:00,-0.46,3
"31/10/2024","19:00:00",2024-10-31 19:00:00,-0.43,3
"31/10/2024","19:15:00",2024-10-31 19:15:00,-0.4,3
"31/10/2024","19:30:00",2024-10-31 19:30:00,-0.49,3
"31/10/2024","19:45:00",2024-10-31 19:45:00,-0.37,3
"31/10/2024","20:00:00",2024-10-31 20:00:00,-0.37,3
"31/10/2024","20:15:00",2024-10-31 20:15:00,-0.39,3
"31/10/2024","20:30:00",2024-10-31 20:30:00,-0.48,3
"31/10/2024","20:45:00",2024-10-31 20:45:00,-0.48,3
"31/10/2024","21:00:00",2024-10-31 21:00:00,-0.47,3
"31/10/2024","21:15:00",2024-10-31 21:15:00,-0.51,3
"31/10/2024","21:30:00",2024-10-31 21:30:00,-0.46,3
"31/10/2024","21:45:00",2024-10-31 21:45:00,-0.45,3
"31/10/2024","22:00:00",2024-10-31 22:00:00,-0.47,3
"31/10/2024","22:15:00",2024-10-31 22:15:00,-0.5,3
"31/10/2024","22:30:00",2024-10-31 22:30:00,-0.43,3
"31/10/2024","22:45:00",2024-10-31 22:45:00,-0.4,3
"31/10/2024","23:00:00",2024-10-31 23:00:00,-0.45,3
"31/10/2024","23:15:00",2024-10-31 23:15:00,-0.43,3
"31/10/2024","23:30:00",2024-10-31 23:30:00,-0.41,3
"31/10/2024","23:45:00",2024-10-31 23:45:00,-0.4,3
"01/11/2024","00:00:00",2024-11-01,-0.22,3
"01/11/2024","00:15:00",2024-11-01 00:15:00,-0.1,3
"01/11/2024","00:30:00",2024-11-01 00:30:00,-0.03,3
"01/11/2024","00:45:00",2024-11-01 00:45:00,0,3
"01/11/2024","01:00:00",2024-11-01 01:00:00,0,3
"01/11/2024","01:15:00",2024-11-01 01:15:00,0,3
"01/11/2024","01:30:00",2024-11-01 01:30:00,0,3
"01/11/2024","01:45:00",2024-11-01 01:45:00,0,3
"01/11/2024","02:00:00",2024-11-01 02:00:00,0,3
"01/11/2024","02:15:00",2024-11-01 02:15:00,0,3
"01/11/2024","02:30:00",2024-11-01 02:30:00,0,3
"01/11/2024","02:45:00",2024-11-01 02:45:00,0,3
"01/11/2024","03:00:00",2024-11-01 03:00:00,0,3
"01/11/2024","03:15:00",2024-11-01 03:15:00,0,3
"01/11/2024","03:30:00",2024-11-01 03:30:00,0,3
"01/11/2024","03:45:00",2024-11-01 03:45:00,0,3
"01/11/2024","04:00:00",2024-11-01 04:00:00,0,3
"01/11/2024","04:15:00",2024-11-01 04:15:00,0,3
"01/11/2024","04:30:00",2024-11-01 04:30:00,0,3
"01/11/2024","04:45:00",2024-11-01 04:45:00,0,3
"01/11/2024","05:00:00",2024-11-01 05:00:00,0,3
"01/11/2024","05:15:00",2024-11-01 05:15:00,0,3
"01/11/2024","05:30:00",2024-11-01 05:30:00,0,3
"01/11/2024","05:45:00",2024-11-01 05:45:00,0,3
"01/11/2024","06:00:00",2024-11-01 06:00:00,0,3
"01/11/2024","06:15:00",2024-11-01 06:15:00,0,3
"01/11/2024","06:30:00",2024-11-01 06:30:00,0,3
"01/11/2024","06:45:00",2024-11-01 06:45:00,0,3
"01/11/2024","07:00:00",2024-11-01 07:00:00,0,3
"01/11/2024","07:15:00",2024-11-01 07:15:00,0,3
"01/11/2024","07:30:00",2024-11-01 07:30:00,0,3
"01/11/2024","07:45:00",2024-11-01 07:45:00,0,3
"01/11/2024","08:00:00",2024-11-01 08:00:00,0,3
"01/11/2024","08:15:00",2024-11-01 08:15:00,0,3
"01/11/2024","08:30:00",2024-11-01 08:30:00,0,3
"01/11/2024","08:45:00",2024-11-01 08:45:00,-0.13,3
"01/11/2024","09:00:00",2024-11-01 09:00:00,-0.12,3
"01/11/2024","09:15:00",2024-11-01 09:15:00,-0.23,3
"01/11/2024","09:30:00",2024-11-01 09:30:00,-0.22,3
"01/11/2024","09:45:00",2024-11-01 09:45:00,-0.14,3
"01/11/2024","10:00:00",2024-11-01 10:00:00,-0.16,3
"01/11/2024","10:15:00",2024-11-01 10:15:00,-0.27,3
"01/11/2024","10:30:00",2024-11-01 10:30:00,-0.24,3
"01/11/2024","10:45:00",2024-11-01 10:45:00,-0.26,3
"01/11/2024","11:00:00",2024-11-01 11:00:00,-0.22,3
"01/11/2024","11:15:00",2024-11-01 11:15:00,-0.3,3
"01/11/2024","11:30:00",2024-11-01 11:30:00,-0.02,3
"01/11/2024","11:45:00",2024-11-01 11:45:00,-0.21,3
"01/11/2024","12:00:00",2024-11-01 12:00:00,-0.32,3
"01/11/2024","12:15:00",2024-11-01 12:15:00,-0.3,3
"01/11/2024","12:30:00",2024-11-01 12:30:00,-0.38,3
"01/11/2024","12:45:00",2024-11-01 12:45:00,-0.42,3
"01/11/2024","13:00:00",2024-11-01 13:00:00,-0.42,3
"01/11/2024","13:15:00",2024-11-01 13:15:00,-0.29,3
"01/11/2024","13:30:00",2024-11-01 13:30:00,-0.39,3
"01/11/2024","13:45:00",2024-11-01 13:45:00,-0.33,3
"01/11/2024","14:00:00",2024-11-01 14:00:00,-0.45,3
"01/11/2024","14:15:00",2024-11-01 14:15:00,-0.43,3
"01/11/2024","14:30:00",2024-11-01 14:30:00,-0.39,3
"01/11/2024","14:45:00",2024-11-01 14:45:00,-0.48,3
"01/11/2024","15:00:00",2024-11-01 15:00:00,-0.17,3
"01/11/2024","15:15:00",2024-11-01 15:15:00,-0.47,3
"01/11/2024","15:30:00",2024-11-01 15:30:00,-0.5,3
"01/11/2024","15:45:00",2024-11-01 15:45:00,-0.48,3
"01/11/2024","16:00:00",2024-11-01 16:00:00,-0.51,3
"01/11/2024","16:15:00",2024-11-01 16:15:00,-0.46,3
"01/11/2024","16:30:00",2024-11-01 16:30:00,-0.46,3
"01/11/2024","16:45:00",2024-11-01 16:45:00,-0.56,3
"01/11/2024","17:00:00",2024-11-01 17:00:00,-0.54,3
"01/11/2024","17:15:00",2024-11-01 17:15:00,-0.59,3
"01/11/2024","17:30:00",2024-11-01 17:30:00,-0.51,3
"01/11/2024","17:45:00",2024-11-01 17:45:00,-0.47,3
"01/11/2024","18:00:00",2024-11-01 18:00:00,-0.54,3
"01/11/2024","18:15:00",2024-11-01 18:15:00,-0.54,3
"01/11/2024","18:30:00",2024-11-01 18:30:00,-0.63,3
"01/11/2024","18:45:00",2024-11-01 18:45:00,-0.6,3
"01/11/2024","19:00:00",2024-11-01 19:00:00,-0.63,3
"01/11/2024","19:15:00",2024-11-01 19:15:00,-0.65,3
"01/11/2024","19:30:00",2024-11-01 19:30:00,-0.56,3
"01/11/2024","19:45:00",2024-11-01 19:45:00,-0.68,3
"01/11/2024","20:00:00",2024-11-01 20:00:00,-0.68,3
"01/11/2024","20:15:00",2024-11-01 20:15:00,-0.71,3
"01/11/2024","20:30:00",2024-11-01 20:30:00,-0.81,3
"01/11/2024","20:45:00",2024-11-01 20:45:00,-0.67,3
"01/11/2024","21:00:00",2024-11-01 21:00:00,-0.74,3
"01/11/2024","21:15:00",2024-11-01 21:15:00,-0.71,3
"01/11/2024","21:30:00",2024-11-01 21:30:00,-0.71,3
"01/11/2024","21:45:00",2024-11-01 21:45:00,-0.71,3
"01/11/2024","22:00:00",2024-11-01 22:00:00,-0.73,3
"01/11/2024","22:15:00",2024-11-01 22:15:00,-0.77,3
"01/11/2024","22:30:00",2024-11-01 22:30:00,-0.7,3
"01/11/2024","22:45:00",2024-11-01 22:45:00,-0.79,3
"01/11/2024","23:00:00",2024-11-01 23:00:00,-0.75,3
"01/11/2024","23:15:00",2024-11-01 23:15:00,-0.72,3
"01/11/2024","23:30:00",2024-11-01 23:30:00,-0.71,3
"01/11/2024","23:45:00",2024-11-01 23:45:00,-0.73,3
"02/11/2024","00:00:00",2024-11-02,-0.53,3
"02/11/2024","00:15:00",2024-11-02 00:15:00,-0.35,3
"02/11/2024","00:30:00",2024-11-02 00:30:00,-0.25,3
"02/11/2024","00:45:00",2024-11-02 00:45:00,-0.21,3
"02/11/2024","01:00:00",2024-11-02 01:00:00,-0.14,3
"02/11/2024","01:15:00",2024-11-02 01:15:00,-0.14,3
"02/11/2024","01:30:00",2024-11-02 01:30:00,-0.09,3
"02/11/2024","01:45:00",2024-11-02 01:45:00,-0.08,3
"02/11/2024","02:00:00",2024-11-02 02:00:00,-0.07,3
"02/11/2024","02:15:00",2024-11-02 02:15:00,-0.07,3
"02/11/2024","02:30:00",2024-11-02 02:30:00,-0.08,3
"02/11/2024","02:45:00",2024-11-02 02:45:00,-0.08,3
"02/11/2024","03:00:00",2024-11-02 03:00:00,-0.07,3
"02/11/2024","03:15:00",2024-11-02 03:15:00,-0.06,3
"02/11/2024","03:30:00",2024-11-02 03:30:00,-0.05,3
"02/11/2024","03:45:00",2024-11-02 03:45:00,-0.03,3
"02/11/2024","04:00:00",2024-11-02 04:00:00,-0.03,3
"02/11/2024","04:15:00",2024-11-02 04:15:00,-0.03,3
"02/11/2024","04:30:00",2024-11-02 04:30:00,-0.01,3
"02/11/2024","04:45:00",2024-11-02 04:45:00,0,3
"02/11/2024","05:00:00",2024-11-02 05:00:00,-0.02,3
"02/11/2024","05:15:00",2024-11-02 05:15:00,0,3
"02/11/2024","05:30:00",2024-11-02 05:30:00,0,3
"02/11/2024","05:45:00",2024-11-02 05:45:00,0,3
"02/11/2024","06:00:00",2024-11-02 06:00:00,0,3
"02/11/2024","06:15:00",2024-11-02 06:15:00,0,3
"02/11/2024","06:30:00",2024-11-02 06:30:00,0,3
"02/11/2024","06:45:00",2024-11-02 06:45:00,0,3
"02/11/2024","07:00:00",2024-11-02 07:00:00,0,3
"02/11/2024","07:15:00",2024-11-02 07:15:00,0,3
"02/11/2024","07:30:00",2024-11-02 07:30:00,0,3
"02/11/2024","07:45:00",2024-11-02 07:45:00,0,3
"02/11/2024","08:00:00",2024-11-02 08:00:00,-0.18,3
"02/11/2024","08:15:00",2024-11-02 08:15:00,-0.25,3
"02/11/2024","08:30:00",2024-11-02 08:30:00,-0.34,3
"02/11/2024","08:45:00",2024-11-02 08:45:00,-0.46,3
"02/11/2024","09:00:00",2024-11-02 09:00:00,-0.57,3
"02/11/2024","09:15:00",2024-11-02 09:15:00,-0.57,3
"02/11/2024","09:30:00",2024-11-02 09:30:00,-0.59,3
"02/11/2024","09:45:00",2024-11-02 09:45:00,-0.59,3
"02/11/2024","10:00:00",2024-11-02 10:00:00,-0.66,3
"02/11/2024","10:15:00",2024-11-02 10:15:00,-0.53,3
"02/11/2024","10:30:00",2024-11-02 10:30:00,-0.51,3
"02/11/2024","10:45:00",2024-11-02 10:45:00,-0.76,3
"02/11/2024","11:00:00",2024-11-02 11:00:00,-0.71,3
"02/11/2024","11:15:00",2024-11-02 11:15:00,-0.71,3
"02/11/2024","11:30:00",2024-11-02 11:30:00,-0.84,3
"02/11/2024","11:45:00",2024-11-02 11:45:00,-0.83,3
"02/11/2024","12:00:00",2024-11-02 12:00:00,-0.7,3
"02/11/2024","12:15:00",2024-11-02 12:15:00,-0.97,3
"02/11/2024","12:30:00",2024-11-02 12:30:00,-0.81,3
"02/11/2024","12:45:00",2024-11-02 12:45:00,-0.8,3
"02/11/2024","13:00:00",2024-11-02 13:00:00,-0.83,3
"02/11/2024","13:15:00",2024-11-02 13:15:00,-0.76,3
"02/11/2024","13:30:00",2024-11-02 13:30:00,-0.94,3
"02/11/2024","13:45:00",2024-11-02 13:45:00,-0.91,3
"02/11/2024","14:00:00",2024-11-02 14:00:00,-0.93,3
"02/11/2024","14:15:00",2024-11-02 14:15:00,-0.93,3
"02/11/2024","14:30:00",2024-11-02 14:30:00,-0.92,3
"02/11/2024","14:45:00",2024-11-02 14:45:00,-0.84,3
"02/11/2024","15:00:00",2024-11-02 15:00:00,-0.9,3
"02/11/2024","15:15:00",2024-11-02 15:15:00,-0.95,3
"02/11/2024","15:30:00",2024-11-02 15:30:00,-0.89,3
"02/11/2024","15:45:00",2024-11-02 15:45:00,-1.05,3
"02/11/2024","16:00:00",2024-11-02 16:00:00,-0.99,3
"02/11/2024","16:15:00",2024-11-02 16:15:00,-1.03,3
"02/11/2024","16:30:00",2024-11-02 16:30:00,-1.04,3
"02/11/2024","16:45:00",2024-11-02 16:45:00,-0.96,3
"02/11/2024","17:00:00",2024-11-02 17:00:00,-0.98,3
"02/11/2024","17:15:00",2024-11-02 17:15:00,-0.96,3
"02/11/2024","17:30:00",2024-11-02 17:30:00,-1.07,3
"02/11/2024","17:45:00",2024-11-02 17:45:00,-1.11,3
"02/11/2024","18:00:00",2024-11-02 18:00:00,-0.99,3
"02/11/2024","18:15:00",2024-11-02 18:15:00,-1.04,3
"02/11/2024","18:30:00",2024-11-02 18:30:00,-0.97,3
"02/11/2024","18:45:00",2024-11-02 18:45:00,-0.96,3
"02/11/2024","19:00:00",2024-11-02 19:00:00,-1.02,3
"02/11/2024","19:15:00",2024-11-02 19:15:00,-1.06,3
"02/11/2024","19:30:00",2024-11-02 19:30:00,-1.06,3
"02/11/2024","19:45:00",2024-11-02 19:45:00,-1.16,3
"02/11/2024","20:00:00",2024-11-02 20:00:00,-1.05,3
"02/11/2024","20:15:00",2024-11-02 20:15:00,-1.03,3
"02/11/2024","20:30:00",2024-11-02 20:30:00,-1.04,3
"02/11/2024","20:45:00",2024-11-02 20:45:00,-1.1,3
"02/11/2024","21:00:00",2024-11-02 21:00:00,-1.08,3
"02/11/2024","21:15:00",2024-11-02 21:15:00,-1.06,3
"02/11/2024","21:30:00",2024-11-02 21:30:00,-1.06,3
"02/11/2024","21:45:00",2024-11-02 21:45:00,-1.09,3
"02/11/2024","22:00:00",2024-11-02 22:00:00,-1.18,3
"02/11/2024","22:15:00",2024-11-02 22:15:00,-1.23,3
"02/11/2024","22:30:00",2024-11-02 22:30:00,-1.11,3
"02/11/2024","22:45:00",2024-11-02 22:45:00,-1.23,3
"02/11/2024","23:00:00",2024-11-02 23:00:00,-1.14,3
"02/11/2024","23:15:00",2024-11-02 23:15:00,-1.13,3
"02/11/2024","23:30:00",2024-11-02 23:30:00,-1.13,3
"02/11/2024","23:45:00",2024-11-02 23:45:00,-1.16,3
"03/11/2024","00:00:00",2024-11-03,-1.08,3
"03/11/2024","00:15:00",2024-11-03 00:15:00,-0.99,3
"03/11/2024","00:30:00",2024-11-03 00:30:00,-0.91,3
"03/11/2024","00:45:00",2024-11-03 00:45:00,-0.85,3
"03/11/2024","01:00:00",2024-11-03 01:00:00,-0.76,3
"03/11/2024","01:15:00",2024-11-03 01:15:00,-0.69,3
"03/11/2024","01:30:00",2024-11-03 01:30:00,-0.67,3
"03/11/2024","01:45:00",2024-11-03 01:45:00,-0.61,3
"03/11/2024","02:00:00",2024-11-03 02:00:00,-0.6,3
"03/11/2024","02:15:00",2024-11-03 02:15:00,-0.56,3
"03/11/2024","02:30:00",2024-11-03 02:30:00,-0.53,3
"03/11/2024","02:45:00",2024-11-03 02:45:00,-0.53,3
"03/11/2024","03:00:00",2024-11-03 03:00:00,-0.55,3
"03/11/2024","03:15:00",2024-11-03 03:15:00,-0.49,3
"03/11/2024","03:30:00",2024-11-03 03:30:00,-0.48,3
"03/11/2024","03:45:00",2024-11-03 03:45:00,-0.45,3
"03/11/2024","04:00:00",2024-11-03 04:00:00,-0.43,3
"03/11/2024","04:15:00",2024-11-03 04:15:00,-0.41,3
"03/11/2024","04:30:00",2024-11-03 04:30:00,-0.4,3
"03/11/2024","04:45:00",2024-11-03 04:45:00,-0.39,3
