"Date","Time","Weight","DateTime","Plant_ID"
2024-10-25,"18:16:56",950.4,2024-10-25 18:16:56,3
2024-10-25,"18:31:56",949.4,2024-10-25 18:31:56,3
2024-10-25,"18:46:55",948.4,2024-10-25 18:46:55,3
2024-10-25,"19:01:56",948.4,2024-10-25 19:01:56,3
2024-10-25,"19:16:56",947.3,2024-10-25 19:16:56,3
2024-10-25,"19:31:56",946.3,2024-10-25 19:31:56,3
2024-10-25,"19:46:56",946.3,2024-10-25 19:46:56,3
2024-10-25,"20:01:56",945.3,2024-10-25 20:01:56,3
2024-10-25,"20:16:56",945.3,2024-10-25 20:16:56,3
2024-10-25,"20:31:56",944.3,2024-10-25 20:31:56,3
2024-10-25,"20:46:56",944.3,2024-10-25 20:46:56,3
2024-10-25,"21:01:56",943.3,2024-10-25 21:01:56,3
2024-10-25,"21:16:56",943.3,2024-10-25 21:16:56,3
2024-10-25,"21:31:56",942.3,2024-10-25 21:31:56,3
2024-10-25,"21:46:56",942.3,2024-10-25 21:46:56,3
2024-10-25,"22:01:56",941.3,2024-10-25 22:01:56,3
2024-10-25,"22:16:56",941.3,2024-10-25 22:16:56,3
2024-10-25,"22:31:56",940.3,2024-10-25 22:31:56,3
2024-10-25,"22:46:56",940.3,2024-10-25 22:46:56,3
2024-10-25,"23:01:56",940.3,2024-10-25 23:01:56,3
2024-10-25,"23:16:56",940.3,2024-10-25 23:16:56,3
2024-10-25,"23:31:56",940.3,2024-10-25 23:31:56,3
2024-10-25,"23:46:56",940.3,2024-10-25 23:46:56,3
2024-10-26,"00:01:56",940.3,2024-10-26 00:01:56,3
2024-10-26,"00:16:56",940.3,2024-10-26 00:16:56,3
2024-10-26,"00:31:56",940.3,2024-10-26 00:31:56,3
2024-10-26,"00:46:56",940.3,2024-10-26 00:46:56,3
2024-10-26,"01:01:56",939.3,2024-10-26 01:01:56,3
2024-10-26,"01:16:56",939.3,2024-10-26 01:16:56,3
2024-10-26,"01:31:56",939.3,2024-10-26 01:31:56,3
2024-10-26,"01:46:56",939.3,2024-10-26 01:46:56,3
2024-10-26,"02:01:56",939.3,2024-10-26 02:01:56,3
2024-10-26,"02:16:56",939.3,2024-10-26 02:16:56,3
2024-10-26,"02:31:56",939.3,2024-10-26 02:31:56,3
2024-10-26,"02:46:56",939.3,2024-10-26 02:46:56,3
2024-10-26,"03:01:56",939.3,2024-10-26 03:01:56,3
2024-10-26,"03:16:56",939.3,2024-10-26 03:16:56,3
2024-10-26,"03:31:56",939.3,2024-10-26 03:31:56,3
2024-10-26,"03:46:56",938.3,2024-10-26 03:46:56,3
2024-10-26,"04:01:56",938.3,2024-10-26 04:01:56,3
2024-10-26,"04:16:56",938.3,2024-10-26 04:16:56,3
2024-10-26,"04:31:56",938.3,2024-10-26 04:31:56,3
2024-10-26,"04:46:56",938.3,2024-10-26 04:46:56,3
2024-10-26,"05:01:56",938.3,2024-10-26 05:01:56,3
2024-10-26,"05:16:56",938.3,2024-10-26 05:16:56,3
2024-10-26,"05:31:56",938.3,2024-10-26 05:31:56,3
2024-10-26,"05:46:56",938.3,2024-10-26 05:46:56,3
2024-10-26,"06:01:56",938.3,2024-10-26 06:01:56,3
2024-10-26,"06:16:56",938.3,2024-10-26 06:16:56,3
2024-10-26,"06:31:56",938.3,2024-10-26 06:31:56,3
2024-10-26,"06:46:56",938.3,2024-10-26 06:46:56,3
2024-10-26,"07:01:56",937.2,2024-10-26 07:01:56,3
2024-10-26,"07:16:56",937.2,2024-10-26 07:16:56,3
2024-10-26,"07:31:56",936.2,2024-10-26 07:31:56,3
2024-10-26,"07:46:56",936.2,2024-10-26 07:46:56,3
2024-10-26,"08:01:56",935.2,2024-10-26 08:01:56,3
2024-10-26,"08:16:56",935.2,2024-10-26 08:16:56,3
2024-10-26,"08:31:56",934.2,2024-10-26 08:31:56,3
2024-10-26,"08:46:56",934.2,2024-10-26 08:46:56,3
2024-10-26,"09:01:56",933.2,2024-10-26 09:01:56,3
2024-10-26,"09:16:56",933.2,2024-10-26 09:16:56,3
2024-10-26,"09:31:56",932.2,2024-10-26 09:31:56,3
2024-10-26,"09:46:56",932.2,2024-10-26 09:46:56,3
2024-10-26,"10:01:56",931.2,2024-10-26 10:01:56,3
2024-10-26,"10:16:56",931.2,2024-10-26 10:16:56,3
2024-10-26,"10:31:56",930.2,2024-10-26 10:31:56,3
2024-10-26,"10:46:56",929.2,2024-10-26 10:46:56,3
2024-10-26,"11:01:56",929.2,2024-10-26 11:01:56,3
2024-10-26,"11:16:56",928.2,2024-10-26 11:16:56,3
2024-10-26,"11:31:56",927.1,2024-10-26 11:31:56,3
2024-10-26,"11:46:56",927.1,2024-10-26 11:46:56,3
2024-10-26,"12:01:56",926.1,2024-10-26 12:01:56,3
2024-10-26,"12:16:56",926.1,2024-10-26 12:16:56,3
2024-10-26,"12:31:56",925.1,2024-10-26 12:31:56,3
2024-10-26,"12:46:56",924.1,2024-10-26 12:46:56,3
2024-10-26,"13:01:56",924.1,2024-10-26 13:01:56,3
2024-10-26,"13:16:56",923.1,2024-10-26 13:16:56,3
2024-10-26,"13:31:56",922.1,2024-10-26 13:31:56,3
2024-10-26,"13:46:56",922.1,2024-10-26 13:46:56,3
2024-10-26,"14:01:56",921.1,2024-10-26 14:01:56,3
2024-10-26,"14:16:56",921.1,2024-10-26 14:16:56,3
2024-10-26,"14:31:56",920.1,2024-10-26 14:31:56,3
2024-10-26,"14:46:56",920.1,2024-10-26 14:46:56,3
2024-10-26,"15:01:56",919.1,2024-10-26 15:01:56,3
2024-10-26,"15:17:08",919.1,2024-10-26 15:17:08,3
2024-10-26,"15:32:08",919.1,2024-10-26 15:32:08,3
2024-10-26,"15:47:08",918.1,2024-10-26 15:47:08,3
2024-10-26,"16:02:08",918.1,2024-10-26 16:02:08,3
2024-10-26,"16:17:08",917,2024-10-26 16:17:08,3
2024-10-26,"16:32:08",916,2024-10-26 16:32:08,3
2024-10-26,"16:47:08",916,2024-10-26 16:47:08,3
2024-10-26,"17:02:08",915,2024-10-26 17:02:08,3
2024-10-26,"17:17:08",915,2024-10-26 17:17:08,3
2024-10-26,"17:32:08",914,2024-10-26 17:32:08,3
2024-10-26,"17:47:08",914,2024-10-26 17:47:08,3
2024-10-26,"18:02:08",913,2024-10-26 18:02:08,3
2024-10-26,"18:17:08",913,2024-10-26 18:17:08,3
2024-10-26,"18:32:08",912,2024-10-26 18:32:08,3
2024-10-26,"18:47:08",911,2024-10-26 18:47:08,3
2024-10-26,"19:02:08",911,2024-10-26 19:02:08,3
2024-10-26,"19:17:08",910,2024-10-26 19:17:08,3
2024-10-26,"19:32:08",910,2024-10-26 19:32:08,3
2024-10-26,"19:47:08",909,2024-10-26 19:47:08,3
2024-10-26,"20:02:08",909,2024-10-26 20:02:08,3
2024-10-26,"20:17:08",908,2024-10-26 20:17:08,3
2024-10-26,"20:32:08",908,2024-10-26 20:32:08,3
2024-10-26,"20:47:08",906.9,2024-10-26 20:47:08,3
2024-10-26,"21:02:08",906.9,2024-10-26 21:02:08,3
2024-10-26,"21:17:08",905.9,2024-10-26 21:17:08,3
2024-10-26,"21:32:08",905.9,2024-10-26 21:32:08,3
2024-10-26,"21:47:08",905.9,2024-10-26 21:47:08,3
2024-10-26,"22:02:08",904.9,2024-10-26 22:02:08,3
2024-10-26,"22:17:08",904.9,2024-10-26 22:17:08,3
2024-10-26,"22:32:08",903.9,2024-10-26 22:32:08,3
2024-10-26,"22:47:08",903.9,2024-10-26 22:47:08,3
2024-10-26,"23:02:08",903.9,2024-10-26 23:02:08,3
2024-10-26,"23:17:08",903.9,2024-10-26 23:17:08,3
2024-10-26,"23:32:08",903.9,2024-10-26 23:32:08,3
2024-10-26,"23:47:08",903.9,2024-10-26 23:47:08,3
2024-10-27,"00:02:08",903.9,2024-10-27 00:02:08,3
2024-10-27,"00:17:08",903.9,2024-10-27 00:17:08,3
2024-10-27,"00:32:08",903.9,2024-10-27 00:32:08,3
2024-10-27,"00:47:08",903.9,2024-10-27 00:47:08,3
2024-10-27,"01:02:08",903.9,2024-10-27 01:02:08,3
2024-10-27,"01:17:08",903.9,2024-10-27 01:17:08,3
2024-10-27,"01:32:08",903.9,2024-10-27 01:32:08,3
2024-10-27,"01:47:08",902.9,2024-10-27 01:47:08,3
2024-10-27,"02:02:08",902.9,2024-10-27 02:02:08,3
2024-10-27,"02:17:08",902.9,2024-10-27 02:17:08,3
2024-10-27,"02:32:08",902.9,2024-10-27 02:32:08,3
2024-10-27,"02:47:08",902.9,2024-10-27 02:47:08,3
2024-10-27,"02:02:08",902.9,2024-10-27 02:02:08,3
2024-10-27,"02:17:08",902.9,2024-10-27 02:17:08,3
2024-10-27,"02:32:08",902.9,2024-10-27 02:32:08,3
2024-10-27,"02:47:08",902.9,2024-10-27 02:47:08,3
2024-10-27,"03:02:08",902.9,2024-10-27 03:02:08,3
2024-10-27,"03:17:08",902.9,2024-10-27 03:17:08,3
2024-10-27,"03:32:08",902.9,2024-10-27 03:32:08,3
2024-10-27,"03:47:08",901.9,2024-10-27 03:47:08,3
2024-10-27,"04:02:08",901.9,2024-10-27 04:02:08,3
2024-10-27,"04:17:08",901.9,2024-10-27 04:17:08,3
2024-10-27,"04:32:08",901.9,2024-10-27 04:32:08,3
2024-10-27,"04:47:08",901.9,2024-10-27 04:47:08,3
2024-10-27,"05:02:08",901.9,2024-10-27 05:02:08,3
2024-10-27,"05:17:08",901.9,2024-10-27 05:17:08,3
2024-10-27,"05:32:08",901.9,2024-10-27 05:32:08,3
2024-10-27,"05:47:08",901.9,2024-10-27 05:47:08,3
2024-10-27,"06:02:08",901.9,2024-10-27 06:02:08,3
2024-10-27,"06:17:08",901.9,2024-10-27 06:17:08,3
2024-10-27,"06:32:08",901.9,2024-10-27 06:32:08,3
2024-10-27,"06:47:08",901.9,2024-10-27 06:47:08,3
2024-10-27,"07:02:08",900.9,2024-10-27 07:02:08,3
2024-10-27,"07:17:08",900.9,2024-10-27 07:17:08,3
2024-10-27,"07:32:08",899.9,2024-10-27 07:32:08,3
2024-10-27,"07:47:08",898.9,2024-10-27 07:47:08,3
2024-10-27,"08:02:08",898.9,2024-10-27 08:02:08,3
2024-10-27,"08:17:08",898.9,2024-10-27 08:17:08,3
2024-10-27,"08:32:08",897.8,2024-10-27 08:32:08,3
2024-10-27,"08:47:08",896.8,2024-10-27 08:47:08,3
2024-10-27,"09:02:08",896.8,2024-10-27 09:02:08,3
2024-10-27,"09:17:08",895.8,2024-10-27 09:17:08,3
2024-10-27,"09:32:08",895.8,2024-10-27 09:32:08,3
2024-10-27,"09:47:08",894.8,2024-10-27 09:47:08,3
2024-10-27,"10:02:08",894.8,2024-10-27 10:02:08,3
2024-10-27,"10:17:08",893.8,2024-10-27 10:17:08,3
2024-10-27,"10:32:08",893.8,2024-10-27 10:32:08,3
2024-10-27,"10:47:08",892.8,2024-10-27 10:47:08,3
2024-10-27,"11:02:08",891.8,2024-10-27 11:02:08,3
2024-10-27,"11:17:08",891.8,2024-10-27 11:17:08,3
2024-10-27,"11:32:08",890.8,2024-10-27 11:32:08,3
2024-10-27,"11:47:08",890.8,2024-10-27 11:47:08,3
2024-10-27,"12:02:08",889.8,2024-10-27 12:02:08,3
2024-10-27,"12:17:08",889.8,2024-10-27 12:17:08,3
2024-10-27,"12:32:08",888.8,2024-10-27 12:32:08,3
2024-10-27,"12:47:08",888.8,2024-10-27 12:47:08,3
2024-10-27,"13:02:08",887.7,2024-10-27 13:02:08,3
2024-10-27,"13:17:08",887.7,2024-10-27 13:17:08,3
2024-10-27,"13:32:08",886.7,2024-10-27 13:32:08,3
2024-10-27,"13:47:08",886.7,2024-10-27 13:47:08,3
2024-10-27,"14:02:08",885.7,2024-10-27 14:02:08,3
2024-10-27,"14:17:08",885.7,2024-10-27 14:17:08,3
2024-10-27,"14:32:08",884.7,2024-10-27 14:32:08,3
2024-10-27,"14:47:08",1011,2024-10-27 14:47:08,3
2024-10-27,"15:02:08",1010,2024-10-27 15:02:08,3
2024-10-27,"15:17:08",1009,2024-10-27 15:17:08,3
2024-10-27,"15:32:08",1007.9,2024-10-27 15:32:08,3
2024-10-27,"15:47:08",1006.9,2024-10-27 15:47:08,3
2024-10-27,"16:02:08",1006.9,2024-10-27 16:02:08,3
2024-10-27,"16:17:08",1005.9,2024-10-27 16:17:08,3
2024-10-27,"16:32:08",1004.9,2024-10-27 16:32:08,3
2024-10-27,"16:47:08",1003.9,2024-10-27 16:47:08,3
2024-10-27,"17:02:08",1003.9,2024-10-27 17:02:08,3
2024-10-27,"17:17:08",1002.9,2024-10-27 17:17:08,3
2024-10-27,"17:32:08",1002.9,2024-10-27 17:32:08,3
2024-10-27,"17:47:08",1001.9,2024-10-27 17:47:08,3
2024-10-27,"18:02:08",1000.9,2024-10-27 18:02:08,3
2024-10-27,"18:17:08",1000.9,2024-10-27 18:17:08,3
2024-10-27,"18:32:08",999.9,2024-10-27 18:32:08,3
2024-10-27,"18:47:08",999.9,2024-10-27 18:47:08,3
2024-10-27,"19:02:08",998.9,2024-10-27 19:02:08,3
2024-10-27,"19:17:08",997.8,2024-10-27 19:17:08,3
2024-10-27,"19:32:08",997.8,2024-10-27 19:32:08,3
2024-10-27,"19:47:08",996.8,2024-10-27 19:47:08,3
2024-10-27,"20:02:08",995.8,2024-10-27 20:02:08,3
2024-10-27,"20:17:08",995.8,2024-10-27 20:17:08,3
2024-10-27,"20:32:08",994.8,2024-10-27 20:32:08,3
2024-10-27,"20:47:08",994.8,2024-10-27 20:47:08,3
2024-10-27,"21:02:08",993.8,2024-10-27 21:02:08,3
2024-10-27,"21:17:08",993.8,2024-10-27 21:17:08,3
2024-10-27,"21:32:08",992.8,2024-10-27 21:32:08,3
2024-10-27,"21:47:08",992.8,2024-10-27 21:47:08,3
2024-10-27,"22:02:08",991.8,2024-10-27 22:02:08,3
2024-10-27,"22:17:08",991.8,2024-10-27 22:17:08,3
2024-10-27,"22:32:08",990.8,2024-10-27 22:32:08,3
2024-10-27,"22:47:08",990.8,2024-10-27 22:47:08,3
2024-10-27,"23:02:08",990.8,2024-10-27 23:02:08,3
2024-10-27,"23:17:08",990.8,2024-10-27 23:17:08,3
2024-10-27,"23:32:08",990.8,2024-10-27 23:32:08,3
2024-10-27,"23:47:08",990.8,2024-10-27 23:47:08,3
2024-10-28,"00:02:08",990.8,2024-10-28 00:02:08,3
2024-10-28,"00:17:08",990.8,2024-10-28 00:17:08,3
2024-10-28,"00:32:08",990.8,2024-10-28 00:32:08,3
2024-10-28,"00:47:08",990.8,2024-10-28 00:47:08,3
2024-10-28,"01:02:08",990.8,2024-10-28 01:02:08,3
2024-10-28,"01:17:08",990.8,2024-10-28 01:17:08,3
2024-10-28,"01:32:08",990.8,2024-10-28 01:32:08,3
2024-10-28,"01:47:08",990.8,2024-10-28 01:47:08,3
2024-10-28,"02:02:08",990.8,2024-10-28 02:02:08,3
2024-10-28,"02:17:08",990.8,2024-10-28 02:17:08,3
2024-10-28,"02:32:08",990.8,2024-10-28 02:32:08,3
2024-10-28,"02:47:08",990.8,2024-10-28 02:47:08,3
2024-10-28,"03:02:08",989.8,2024-10-28 03:02:08,3
2024-10-28,"03:17:08",989.8,2024-10-28 03:17:08,3
2024-10-28,"03:32:08",989.8,2024-10-28 03:32:08,3
2024-10-28,"03:47:08",989.8,2024-10-28 03:47:08,3
2024-10-28,"04:02:08",989.8,2024-10-28 04:02:08,3
2024-10-28,"04:17:08",989.8,2024-10-28 04:17:08,3
2024-10-28,"04:32:08",989.8,2024-10-28 04:32:08,3
2024-10-28,"04:47:08",989.8,2024-10-28 04:47:08,3
2024-10-28,"05:02:08",989.8,2024-10-28 05:02:08,3
2024-10-28,"05:17:08",989.8,2024-10-28 05:17:08,3
2024-10-28,"05:32:08",989.8,2024-10-28 05:32:08,3
2024-10-28,"05:47:08",989.8,2024-10-28 05:47:08,3
2024-10-28,"06:02:08",989.8,2024-10-28 06:02:08,3
2024-10-28,"06:17:08",989.8,2024-10-28 06:17:08,3
2024-10-28,"06:32:08",989.8,2024-10-28 06:32:08,3
2024-10-28,"06:47:08",988.8,2024-10-28 06:47:08,3
2024-10-28,"07:02:08",988.8,2024-10-28 07:02:08,3
2024-10-28,"07:17:08",987.7,2024-10-28 07:17:08,3
2024-10-28,"07:32:08",986.7,2024-10-28 07:32:08,3
2024-10-28,"07:47:08",985.7,2024-10-28 07:47:08,3
2024-10-28,"08:02:08",985.7,2024-10-28 08:02:08,3
2024-10-28,"08:17:08",984.7,2024-10-28 08:17:08,3
2024-10-28,"08:32:08",983.7,2024-10-28 08:32:08,3
2024-10-28,"08:47:08",983.7,2024-10-28 08:47:08,3
2024-10-28,"09:02:08",982.7,2024-10-28 09:02:08,3
2024-10-28,"09:17:08",982.7,2024-10-28 09:17:08,3
2024-10-28,"09:32:08",981.7,2024-10-28 09:32:08,3
2024-10-28,"09:47:08",980.7,2024-10-28 09:47:08,3
2024-10-28,"10:02:08",979.7,2024-10-28 10:02:08,3
2024-10-28,"10:17:08",978.7,2024-10-28 10:17:08,3
2024-10-28,"10:32:08",977.6,2024-10-28 10:32:08,3
2024-10-28,"10:47:08",976.6,2024-10-28 10:47:08,3
2024-10-28,"11:02:08",975.6,2024-10-28 11:02:08,3
2024-10-28,"11:17:08",974.6,2024-10-28 11:17:08,3
2024-10-28,"11:32:08",973.6,2024-10-28 11:32:08,3
2024-10-28,"11:47:08",972.6,2024-10-28 11:47:08,3
2024-10-28,"12:02:08",971.6,2024-10-28 12:02:08,3
2024-10-28,"12:17:08",970.6,2024-10-28 12:17:08,3
2024-10-28,"12:32:08",969.6,2024-10-28 12:32:08,3
2024-10-28,"12:47:08",968.6,2024-10-28 12:47:08,3
2024-10-28,"13:02:08",967.5,2024-10-28 13:02:08,3
2024-10-28,"13:17:08",966.5,2024-10-28 13:17:08,3
2024-10-28,"13:32:08",965.5,2024-10-28 13:32:08,3
2024-10-28,"13:47:08",964.5,2024-10-28 13:47:08,3
2024-10-28,"14:02:08",963.5,2024-10-28 14:02:08,3
2024-10-28,"14:17:08",962.5,2024-10-28 14:17:08,3
2024-10-28,"14:32:08",962.5,2024-10-28 14:32:08,3
2024-10-28,"14:47:08",961.5,2024-10-28 14:47:08,3
2024-10-28,"15:02:08",960.5,2024-10-28 15:02:08,3
2024-10-28,"15:17:08",959.5,2024-10-28 15:17:08,3
2024-10-28,"15:32:08",958.5,2024-10-28 15:32:08,3
2024-10-28,"15:47:08",958.5,2024-10-28 15:47:08,3
2024-10-28,"16:02:08",959.3,2024-10-28 16:02:08,3
2024-10-28,"16:17:08",958.3,2024-10-28 16:17:08,3
2024-10-28,"16:32:08",957.3,2024-10-28 16:32:08,3
2024-10-28,"16:47:08",956.2,2024-10-28 16:47:08,3
2024-10-28,"17:02:08",955.2,2024-10-28 17:02:08,3
2024-10-28,"17:17:08",955.2,2024-10-28 17:17:08,3
2024-10-28,"17:32:08",954.2,2024-10-28 17:32:08,3
2024-10-28,"17:47:08",953.2,2024-10-28 17:47:08,3
2024-10-28,"18:02:08",952.2,2024-10-28 18:02:08,3
2024-10-28,"18:17:08",952.2,2024-10-28 18:17:08,3
2024-10-28,"18:32:08",951.2,2024-10-28 18:32:08,3
2024-10-28,"18:47:08",950.2,2024-10-28 18:47:08,3
2024-10-28,"19:02:08",949.2,2024-10-28 19:02:08,3
2024-10-28,"19:17:08",949.2,2024-10-28 19:17:08,3
2024-10-28,"19:32:08",948.2,2024-10-28 19:32:08,3
2024-10-28,"19:47:08",947.2,2024-10-28 19:47:08,3
2024-10-28,"20:02:08",946.1,2024-10-28 20:02:08,3
2024-10-28,"20:17:08",946.1,2024-10-28 20:17:08,3
2024-10-28,"20:32:08",945.1,2024-10-28 20:32:08,3
2024-10-28,"20:47:08",945.1,2024-10-28 20:47:08,3
2024-10-28,"21:02:08",944.1,2024-10-28 21:02:08,3
2024-10-28,"21:17:08",943.1,2024-10-28 21:17:08,3
2024-10-28,"21:32:08",943.1,2024-10-28 21:32:08,3
2024-10-28,"21:47:08",942.1,2024-10-28 21:47:08,3
2024-10-28,"22:02:08",942.1,2024-10-28 22:02:08,3
2024-10-28,"22:17:08",941.1,2024-10-28 22:17:08,3
2024-10-28,"22:32:08",941.1,2024-10-28 22:32:08,3
2024-10-28,"22:47:08",940.1,2024-10-28 22:47:08,3
2024-10-28,"23:02:08",940.1,2024-10-28 23:02:08,3
2024-10-28,"23:17:08",940.1,2024-10-28 23:17:08,3
2024-10-28,"23:32:08",940.1,2024-10-28 23:32:08,3
2024-10-28,"23:47:08",940.1,2024-10-28 23:47:08,3
2024-10-29,"00:02:08",940.1,2024-10-29 00:02:08,3
2024-10-29,"00:17:08",940.1,2024-10-29 00:17:08,3
2024-10-29,"00:32:08",940.1,2024-10-29 00:32:08,3
2024-10-29,"00:47:08",940.1,2024-10-29 00:47:08,3
2024-10-29,"01:02:08",941.1,2024-10-29 01:02:08,3
2024-10-29,"01:17:08",941.1,2024-10-29 01:17:08,3
2024-10-29,"01:32:08",941.1,2024-10-29 01:32:08,3
2024-10-29,"01:47:08",941.1,2024-10-29 01:47:08,3
2024-10-29,"02:02:08",940.1,2024-10-29 02:02:08,3
2024-10-29,"02:17:08",940.1,2024-10-29 02:17:08,3
2024-10-29,"02:32:08",940.1,2024-10-29 02:32:08,3
2024-10-29,"02:47:08",940.1,2024-10-29 02:47:08,3
2024-10-29,"03:02:08",940.1,2024-10-29 03:02:08,3
2024-10-29,"03:17:08",940.1,2024-10-29 03:17:08,3
2024-10-29,"03:32:08",940.1,2024-10-29 03:32:08,3
2024-10-29,"03:47:08",940.1,2024-10-29 03:47:08,3
2024-10-29,"04:02:08",940.1,2024-10-29 04:02:08,3
2024-10-29,"04:17:08",940.1,2024-10-29 04:17:08,3
2024-10-29,"04:32:08",940.1,2024-10-29 04:32:08,3
2024-10-29,"04:47:08",939.1,2024-10-29 04:47:08,3
2024-10-29,"05:02:08",939.1,2024-10-29 05:02:08,3
2024-10-29,"05:17:08",939.1,2024-10-29 05:17:08,3
2024-10-29,"05:32:08",939.1,2024-10-29 05:32:08,3
2024-10-29,"05:47:08",939.1,2024-10-29 05:47:08,3
2024-10-29,"06:02:08",939.1,2024-10-29 06:02:08,3
2024-10-29,"06:17:08",939.1,2024-10-29 06:17:08,3
2024-10-29,"06:32:08",939.1,2024-10-29 06:32:08,3
2024-10-29,"06:47:08",939.1,2024-10-29 06:47:08,3
2024-10-29,"07:02:08",938.1,2024-10-29 07:02:08,3
2024-10-29,"07:17:08",937.1,2024-10-29 07:17:08,3
2024-10-29,"07:32:08",936.1,2024-10-29 07:32:08,3
2024-10-29,"07:47:08",935,2024-10-29 07:47:08,3
2024-10-29,"08:02:08",935,2024-10-29 08:02:08,3
2024-10-29,"08:17:08",934,2024-10-29 08:17:08,3
2024-10-29,"08:32:08",933,2024-10-29 08:32:08,3
2024-10-29,"08:47:08",932,2024-10-29 08:47:08,3
2024-10-29,"09:02:08",931,2024-10-29 09:02:08,3
2024-10-29,"09:17:08",931,2024-10-29 09:17:08,3
2024-10-29,"09:32:08",930,2024-10-29 09:32:08,3
2024-10-29,"09:47:08",929,2024-10-29 09:47:08,3
2024-10-29,"10:02:08",929,2024-10-29 10:02:08,3
2024-10-29,"10:17:08",928,2024-10-29 10:17:08,3
2024-10-29,"10:32:08",927,2024-10-29 10:32:08,3
2024-10-29,"10:47:08",926,2024-10-29 10:47:08,3
2024-10-29,"11:02:08",924.9,2024-10-29 11:02:08,3
2024-10-29,"11:17:08",924.9,2024-10-29 11:17:08,3
2024-10-29,"11:32:08",923.9,2024-10-29 11:32:08,3
2024-10-29,"11:47:08",922.9,2024-10-29 11:47:08,3
2024-10-29,"12:02:08",921.9,2024-10-29 12:02:08,3
2024-10-29,"12:17:08",920.9,2024-10-29 12:17:08,3
2024-10-29,"12:32:08",918.9,2024-10-29 12:32:08,3
2024-10-29,"12:47:08",917.9,2024-10-29 12:47:08,3
2024-10-29,"13:02:08",917.9,2024-10-29 13:02:08,3
2024-10-29,"13:17:08",916.9,2024-10-29 13:17:08,3
2024-10-29,"13:32:08",915.9,2024-10-29 13:32:08,3
2024-10-29,"13:47:08",914.8,2024-10-29 13:47:08,3
2024-10-29,"14:02:08",913.8,2024-10-29 14:02:08,3
2024-10-29,"14:17:08",912.8,2024-10-29 14:17:08,3
2024-10-29,"14:32:08",912.8,2024-10-29 14:32:08,3
2024-10-29,"14:47:08",911.8,2024-10-29 14:47:08,3
2024-10-29,"15:02:08",910.8,2024-10-29 15:02:08,3
2024-10-29,"15:17:08",909.8,2024-10-29 15:17:08,3
2024-10-29,"15:32:08",908.8,2024-10-29 15:32:08,3
2024-10-29,"15:47:08",908.8,2024-10-29 15:47:08,3
2024-10-29,"16:02:08",907.8,2024-10-29 16:02:08,3
2024-10-29,"16:17:08",907.8,2024-10-29 16:17:08,3
2024-10-29,"16:32:08",906.8,2024-10-29 16:32:08,3
2024-10-29,"16:47:08",905.8,2024-10-29 16:47:08,3
2024-10-29,"17:02:08",905.8,2024-10-29 17:02:08,3
2024-10-29,"17:17:08",904.7,2024-10-29 17:17:08,3
2024-10-29,"17:32:08",903.7,2024-10-29 17:32:08,3
2024-10-29,"17:47:08",903.7,2024-10-29 17:47:08,3
2024-10-29,"18:02:08",1009.7,2024-10-29 18:02:08,3
2024-10-29,"18:17:08",1011.1,2024-10-29 18:17:08,3
2024-10-29,"18:32:08",1010.1,2024-10-29 18:32:08,3
2024-10-29,"18:47:08",1009,2024-10-29 18:47:08,3
2024-10-29,"19:02:08",1009,2024-10-29 19:02:08,3
2024-10-29,"19:17:08",1008,2024-10-29 19:17:08,3
2024-10-29,"19:32:08",1007,2024-10-29 19:32:08,3
2024-10-29,"19:47:08",1006,2024-10-29 19:47:08,3
2024-10-29,"20:02:08",1006,2024-10-29 20:02:08,3
2024-10-29,"20:17:08",1005,2024-10-29 20:17:08,3
2024-10-29,"20:32:08",1004,2024-10-29 20:32:08,3
2024-10-29,"20:47:08",1003,2024-10-29 20:47:08,3
2024-10-29,"21:02:08",1003,2024-10-29 21:02:08,3
2024-10-29,"21:17:08",1002,2024-10-29 21:17:08,3
2024-10-29,"21:32:08",1001,2024-10-29 21:32:08,3
2024-10-29,"21:47:08",1000,2024-10-29 21:47:08,3
2024-10-29,"22:02:08",1000,2024-10-29 22:02:08,3
2024-10-29,"22:17:08",998.9,2024-10-29 22:17:08,3
2024-10-29,"22:32:08",997.9,2024-10-29 22:32:08,3
2024-10-29,"22:47:08",997.9,2024-10-29 22:47:08,3
2024-10-29,"23:02:08",997.9,2024-10-29 23:02:08,3
2024-10-29,"23:17:08",997.9,2024-10-29 23:17:08,3
2024-10-29,"23:32:08",997.9,2024-10-29 23:32:08,3
2024-10-29,"23:47:08",997.9,2024-10-29 23:47:08,3
2024-10-30,"00:02:08",997.9,2024-10-30 00:02:08,3
2024-10-30,"00:17:08",997.9,2024-10-30 00:17:08,3
2024-10-30,"00:32:08",997.9,2024-10-30 00:32:08,3
2024-10-30,"00:47:08",997.9,2024-10-30 00:47:08,3
2024-10-30,"01:02:08",997.9,2024-10-30 01:02:08,3
2024-10-30,"01:17:08",996.9,2024-10-30 01:17:08,3
2024-10-30,"01:32:08",996.9,2024-10-30 01:32:08,3
2024-10-30,"01:47:08",996.9,2024-10-30 01:47:08,3
2024-10-30,"02:02:08",996.9,2024-10-30 02:02:08,3
2024-10-30,"02:17:08",996.9,2024-10-30 02:17:08,3
2024-10-30,"02:32:08",996.9,2024-10-30 02:32:08,3
2024-10-30,"02:47:08",996.9,2024-10-30 02:47:08,3
2024-10-30,"03:02:08",996.9,2024-10-30 03:02:08,3
2024-10-30,"03:17:08",995.9,2024-10-30 03:17:08,3
