"Plant_ID","DateTime","Measure","Value","PSY","Teros","Treatment","Scale","Plant_name"
3,2024-10-28 22:40:00,"SWP",-0.012,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-28 22:45:00,"SWP",-0.012,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-28 22:50:00,"SWP",-0.0121,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-28 22:55:00,"SWP",-0.0121,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-28 23:00:00,"SWP",-0.0122,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-28 23:05:00,"SWP",-0.0122,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-28 23:10:00,"SWP",-0.0123,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-28 23:15:00,"SWP",-0.0123,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-28 23:20:00,"SWP",-0.0123,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-28 23:25:00,"SWP",-0.0124,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-28 23:30:00,"SWP",-0.0125,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-28 23:35:00,"SWP",-0.0125,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-28 23:40:00,"SWP",-0.0126,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-28 23:45:00,"SWP",-0.0126,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-28 23:50:00,"SWP",-0.0127,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-28 23:55:00,"SWP",-0.0128,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29,"SWP",-0.0128,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 00:05:00,"SWP",-0.0129,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 00:10:00,"SWP",-0.0129,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 00:15:00,"SWP",-0.013,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 00:20:00,"SWP",-0.013,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 00:25:00,"SWP",-0.0131,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 00:30:00,"SWP",-0.0131,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 00:35:00,"SWP",-0.0132,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 00:40:00,"SWP",-0.0132,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 00:45:00,"SWP",-0.0133,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 00:50:00,"SWP",-0.0133,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 00:55:00,"SWP",-0.0134,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 01:00:00,"SWP",-0.0134,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 01:05:00,"SWP",-0.0135,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 01:10:00,"SWP",-0.0135,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 01:15:00,"SWP",-0.0136,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 01:20:00,"SWP",-0.0136,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 01:25:00,"SWP",-0.0137,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 01:30:00,"SWP",-0.0137,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 01:35:00,"SWP",-0.0138,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 01:40:00,"SWP",-0.0138,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 01:45:00,"SWP",-0.0139,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 01:50:00,"SWP",-0.0139,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 01:55:00,"SWP",-0.014,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 02:00:00,"SWP",-0.0141,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 02:05:00,"SWP",-0.0141,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 02:10:00,"SWP",-0.0141,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 02:15:00,"SWP",-0.0142,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 02:20:00,"SWP",-0.0142,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 02:25:00,"SWP",-0.0143,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 02:30:00,"SWP",-0.0143,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 02:35:00,"SWP",-0.0144,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 02:40:00,"SWP",-0.0145,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 02:45:00,"SWP",-0.0145,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 02:50:00,"SWP",-0.0146,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 02:55:00,"SWP",-0.0146,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 03:00:00,"SWP",-0.0146,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 03:05:00,"SWP",-0.0147,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 03:10:00,"SWP",-0.0147,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 03:15:00,"SWP",-0.0148,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 03:20:00,"SWP",-0.0148,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 03:25:00,"SWP",-0.0148,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 03:30:00,"SWP",-0.0149,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 03:35:00,"SWP",-0.0149,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 03:40:00,"SWP",-0.015,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 03:45:00,"SWP",-0.0151,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 03:50:00,"SWP",-0.0151,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 03:55:00,"SWP",-0.0151,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 04:00:00,"SWP",-0.0152,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 04:05:00,"SWP",-0.0152,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 04:10:00,"SWP",-0.0153,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 04:15:00,"SWP",-0.0153,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 04:20:00,"SWP",-0.0153,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 04:25:00,"SWP",-0.0154,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 04:30:00,"SWP",-0.0154,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 04:35:00,"SWP",-0.0155,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 04:40:00,"SWP",-0.0155,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 04:45:00,"SWP",-0.0156,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 04:50:00,"SWP",-0.0156,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 04:55:00,"SWP",-0.0156,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 05:00:00,"SWP",-0.0156,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 05:05:00,"SWP",-0.0157,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 05:10:00,"SWP",-0.0158,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 05:15:00,"SWP",-0.0158,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 05:20:00,"SWP",-0.0158,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 05:25:00,"SWP",-0.0159,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 05:30:00,"SWP",-0.0159,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 05:35:00,"SWP",-0.0159,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 05:40:00,"SWP",-0.016,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 05:45:00,"SWP",-0.016,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 05:50:00,"SWP",-0.0161,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 05:55:00,"SWP",-0.0161,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 06:00:00,"SWP",-0.0162,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 06:05:00,"SWP",-0.0162,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 06:10:00,"SWP",-0.0162,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 06:15:00,"SWP",-0.0162,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 06:20:00,"SWP",-0.0163,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 06:25:00,"SWP",-0.0164,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 06:30:00,"SWP",-0.0163,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 06:35:00,"SWP",-0.0164,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 06:40:00,"SWP",-0.0165,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 06:45:00,"SWP",-0.0165,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 06:50:00,"SWP",-0.0165,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 06:55:00,"SWP",-0.0165,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 07:00:00,"SWP",-0.0165,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 07:05:00,"SWP",-0.0166,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 07:10:00,"SWP",-0.0166,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 07:15:00,"SWP",-0.0167,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 07:20:00,"SWP",-0.0167,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 07:25:00,"SWP",-0.0167,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 07:30:00,"SWP",-0.0168,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 07:35:00,"SWP",-0.0168,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 07:40:00,"SWP",-0.0168,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 07:45:00,"SWP",-0.0169,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 07:50:00,"SWP",-0.0169,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 07:55:00,"SWP",-0.0169,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 08:00:00,"SWP",-0.017,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 08:05:00,"SWP",-0.017,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 08:10:00,"SWP",-0.0171,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 08:15:00,"SWP",-0.0171,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 08:20:00,"SWP",-0.0171,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 08:25:00,"SWP",-0.0172,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 08:30:00,"SWP",-0.0172,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 08:35:00,"SWP",-0.0172,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 08:40:00,"SWP",-0.0173,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 08:45:00,"SWP",-0.0173,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 08:50:00,"SWP",-0.0174,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 08:55:00,"SWP",-0.0174,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 09:00:00,"SWP",-0.0174,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 09:05:00,"SWP",-0.0174,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 09:10:00,"SWP",-0.0175,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 09:15:00,"SWP",-0.0176,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 09:20:00,"SWP",-0.0175,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 09:25:00,"SWP",-0.0176,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 09:30:00,"SWP",-0.0176,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 09:35:00,"SWP",-0.0177,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 09:40:00,"SWP",-0.0177,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 09:45:00,"SWP",-0.0177,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 09:50:00,"SWP",-0.0177,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 09:55:00,"SWP",-0.0178,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 10:00:00,"SWP",-0.0178,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 10:05:00,"SWP",-0.0178,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 10:10:00,"SWP",-0.0178,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 10:15:00,"SWP",-0.0179,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 10:20:00,"SWP",-0.0179,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 10:25:00,"SWP",-0.018,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 10:30:00,"SWP",-0.018,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 10:35:00,"SWP",-0.018,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 10:40:00,"SWP",-0.018,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 10:45:00,"SWP",-0.0181,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 10:50:00,"SWP",-0.0181,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 10:55:00,"SWP",-0.0181,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 11:00:00,"SWP",-0.0182,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 11:05:00,"SWP",-0.0182,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 11:10:00,"SWP",-0.0182,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 11:15:00,"SWP",-0.0183,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 11:20:00,"SWP",-0.0183,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 11:25:00,"SWP",-0.0183,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 11:30:00,"SWP",-0.0183,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 11:35:00,"SWP",-0.0184,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 11:40:00,"SWP",-0.0184,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 11:45:00,"SWP",-0.0184,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 11:50:00,"SWP",-0.0185,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 11:55:00,"SWP",-0.0185,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 12:00:00,"SWP",-0.0186,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 12:05:00,"SWP",-0.0186,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 12:10:00,"SWP",-0.0186,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 12:15:00,"SWP",-0.0186,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 12:20:00,"SWP",-0.0187,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 12:25:00,"SWP",-0.0188,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 12:30:00,"SWP",-0.0188,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 12:35:00,"SWP",-0.0188,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 12:40:00,"SWP",-0.0189,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 12:45:00,"SWP",-0.0189,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 12:50:00,"SWP",-0.0189,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 12:55:00,"SWP",-0.019,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 13:00:00,"SWP",-0.019,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 13:05:00,"SWP",-0.0191,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 13:10:00,"SWP",-0.0191,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 13:15:00,"SWP",-0.0192,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 13:20:00,"SWP",-0.0193,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 13:25:00,"SWP",-0.0192,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 13:30:00,"SWP",-0.0192,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 13:35:00,"SWP",-0.0193,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 13:40:00,"SWP",-0.0194,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 13:45:00,"SWP",-0.0194,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 13:50:00,"SWP",-0.0194,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 13:55:00,"SWP",-0.0195,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 14:00:00,"SWP",-0.0196,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 14:05:00,"SWP",-0.0196,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 14:10:00,"SWP",-0.0196,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 14:15:00,"SWP",-0.0197,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 14:20:00,"SWP",-0.0198,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 14:25:00,"SWP",-0.0198,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 14:30:00,"SWP",-0.0198,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 14:35:00,"SWP",-0.02,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 14:40:00,"SWP",-0.02,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 14:45:00,"SWP",-0.0199,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 14:50:00,"SWP",-0.0201,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 14:55:00,"SWP",-0.0201,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 15:00:00,"SWP",-0.0201,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 15:05:00,"SWP",-0.0203,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 15:10:00,"SWP",-0.0203,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 15:15:00,"SWP",-0.0203,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 15:20:00,"SWP",-0.0204,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 15:25:00,"SWP",-0.0205,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 15:30:00,"SWP",-0.0205,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 15:35:00,"SWP",-0.0206,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 15:40:00,"SWP",-0.0207,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 15:45:00,"SWP",-0.0207,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 15:50:00,"SWP",-0.0208,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 15:55:00,"SWP",-0.0209,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 16:00:00,"SWP",-0.0209,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 16:05:00,"SWP",-0.021,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 16:10:00,"SWP",-0.0211,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 16:15:00,"SWP",-0.0212,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 16:20:00,"SWP",-0.0213,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 16:25:00,"SWP",-0.0213,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 16:30:00,"SWP",-0.0214,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 16:35:00,"SWP",-0.0215,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 16:40:00,"SWP",-0.0215,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 16:45:00,"SWP",-0.0217,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 16:50:00,"SWP",-0.0217,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 16:55:00,"SWP",-0.0219,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 17:00:00,"SWP",-0.0219,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 17:05:00,"SWP",-0.0219,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 17:10:00,"SWP",-0.0221,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 17:15:00,"SWP",-0.0222,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 17:20:00,"SWP",-0.0223,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 17:25:00,"SWP",-0.0224,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 17:30:00,"SWP",-0.0224,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 17:35:00,"SWP",-0.0225,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 17:40:00,"SWP",-0.0226,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 17:45:00,"SWP",-0.0227,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 17:50:00,"SWP",-0.0228,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 17:55:00,"SWP",-0.0228,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 18:00:00,"SWP",-0.023,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 18:05:00,"SWP",-0.023,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 18:10:00,"SWP",-0.0232,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 18:15:00,"SWP",-0.0233,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 18:20:00,"SWP",-0.0233,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 18:25:00,"SWP",-0.0235,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 18:30:00,"SWP",-0.0235,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 18:35:00,"SWP",-0.0237,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 18:40:00,"SWP",-0.0237,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 18:45:00,"SWP",-0.0238,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 18:50:00,"SWP",-0.024,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 18:55:00,"SWP",-0.024,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 19:00:00,"SWP",0,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 19:05:00,"SWP",-1e-04,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 19:10:00,"SWP",-1e-04,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 19:15:00,"SWP",-1e-04,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
3,2024-10-29 19:20:00,"SWP",-1e-04,"PSY1N903","MP04","WD","plant3","Plant 3 | WD"
